id_produk,nama_produk,review,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,6,UI0474,C***n,5,💯🔥,1 bulan lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,7,UI3570,Roshi,5,"bisa pake macro juga nih mouse dpi bisa di setting sendiri 200-8000 bisa 800,1000,1200,1400,1600 terserah download software nya di website fantech",2 bulan lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,8,UI3571,LOG,5,fast respon. cepat sampai..,2 bulan lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,9,UI0499,T***i,5,"Pas di tangan, kualitasnya bagus",4 bulan lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,10,UI0176,J***n,5,keren barangnya thx gan,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,11,UI0487,Nurieva,5,"Seller Responsif, Proses Packing dan Pengiriman Ok, Kualitas Barang Sesuai Deskripsi, Thank You...",Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,12,UI0122,I***a,5,Nyaman dan praktis tinggal plug and play. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,13,UI1156,Edy,5,bagus sesuai pesanan dan cepat pengiriman,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,14,UI3572,Shaqueell,5,mantap bagus banget,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,15,UI0541,daffa,5,none,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,16,UI0176,J***n,5,Nyaman dan praktis tinggal plug and play. Ukuran mouse pas ditangan.. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,17,UI3573,SyaifulN,5,untuk pecinta Mouse ringan kekny bakal nyaman ke mouse ini untuk bahannya solid dpi 4 mode scroll mantep untuk range harga under 100k lumayan,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,18,UI3574,Jodi,5,"Gede juga ternyata, softwarenya bikin praktis dan build quality bagus juga buat <100k. Worth every penny, cocok banget kalo pemakaiannya cuma buat design dan game non-...",Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,19,UI0693,H***o,5,Ukuran mouse pas ditangan.. Nyaman dan praktis tinggal plug and play. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,20,UI0086,W***m,5,Nyaman dan praktis tinggal plug and play. Ukuran mouse pas ditangan.. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,21,UI3575,g***h,5,Ukuran mouse pas ditangan.,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,22,UI0552,M***h,5,Ukuran mouse pas ditangan.. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,23,UI3576,Praditya,5,Best value mouse.,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,24,UI0330,H***a,5,Ukuran mouse pas ditangan.. Best value mouse. Nyaman dan praktis tinggal plug and play. proses pengiriman cepat👍👍👍,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,25,UI1390,B***g,5,Nyaman dan praktis tinggal plug and play. Ukuran mouse pas ditangan.. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,26,UI1116,T***a,5,niceh,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,27,UI0053,M***d,5,Nyaman dan praktis tinggal plug and play. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,28,UI0007,R***y,5,Barang baguss patut dibeli👍👍👍👍👍Nyaman dan praktis tinggal plug and play. Ukuran mouse pas ditangan..,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,29,UI0556,J***s,5,Mantap... toko Rekomended bgt... sudah di terima dan berfungsi dgn baik.,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,30,UI2167,Pak,5,bagus sesuai pesanan,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,31,UI1209,k***n,5,Mantap diharga yang cmn 100 ribuan udah worth it banget..packingnya juga rapih👍👍,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,32,UI0346,F***n,5,"barang sampai dengan selamat, thank you min",Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,33,UI0772,L***u,5,"mantap, tidak mengecewakan kualitasnya.. sangat recommended beli disini",Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,34,UI2946,Ismail,5,Mantap GG gaming,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,35,UI3577,iqbal,5,Gokil mousenya,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,36,UI2649,j***o,5,pelayanan sangat baik barang juga diterima dengan baik packing juga sangat baik,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,37,UI3578,okestore,4,"Good, langsung dipake. Mantap",Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,38,UI0396,F***x,5,untuk harga segini udah mantap👌,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,39,UI3579,Amarul,5,Always good recomend selalu,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,40,UI0316,E***a,5,none,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,41,UI0386,Reza,5,"Barang aman, pengiriman cepet, responnya jg cepet, mantap bang jago👍👍👍👍",Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,42,UI0073,I***n,5,baguss heheh mouse sampai dengan selamat n berfungsi dengan baik. thanks ya,Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,43,UI3579,Amarul,5,"Barang datang dengan cepat dan memuaskan, trimakasih",Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,44,UI0386,Reza,5,"Barang mantap mulus mendarat dengan selamat, rekomen seller",Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,45,UI0468,Rizky,5,"BHeli online maupun beli langsung dii toko sama sama memuaskan, barang lengkap, kalo di toko enak bisa langsung coba barangnya",Lebih dari 1 tahun lalu,Varian: Putih
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,46,UI0439,M***l,5,Mantap,Lebih dari 1 tahun lalu,Varian: Hitam
PI0083,Fantech Crypto VX7 - Gaming Mouse - Hitam,47,UI3580,Yayasan,5,Barangnya kece badai dan seller fast shiping & respon. Pokonya rekom lah.....,Lebih dari 1 tahun lalu,Varian: Hitam
PI2414,Corsair HS70 Pro Wireless - Gaming Headset,1,UI0417,Edward,5,10/10.,Lebih dari 1 tahun lalu,Varian: Carbon
PI2414,Corsair HS70 Pro Wireless - Gaming Headset,2,UI1868,Riyan,5,"barang sampai dengan cepat , berfungsi bangus recomennd banget",Lebih dari 1 tahun lalu,Varian: Hitam
PI2414,Corsair HS70 Pro Wireless - Gaming Headset,3,UI0157,Arief,5,Bagus kualitas barang nya,Lebih dari 1 tahun lalu,Varian: Hitam
PI2414,Corsair HS70 Pro Wireless - Gaming Headset,4,UI1113,Baskoro,5,"Nyaman dan praktis, soundnya bagus👍",Lebih dari 1 tahun lalu,Varian: Carbon
PI2414,Corsair HS70 Pro Wireless - Gaming Headset,5,UI0060,Muhammad,5,Produk bekerja dengan baik & kuat,Lebih dari 1 tahun lalu,Varian: Carbon
PI2414,Corsair HS70 Pro Wireless - Gaming Headset,6,UI0283,C***a,5,"Sampai dengan cepat, di terima dengan baik, ada kartu garansinya .. berfungsi dng baik, bagussss tq seller",Lebih dari 1 tahun lalu,Varian: Carbon
PI2415,Corsair K68 RGB Mechanical Keyboard,1,UI3581,Yedidia,5,Ok,Lebih dari 1 tahun lalu,Varian: K68 RGB
PI2415,Corsair K68 RGB Mechanical Keyboard,2,UI0119,Vincentius,5,"Barang sampai dengan baik. Pas sampai beberapa keycap ada yg lepas, tapi tinggal dipasang lg, dan semua tombol ketika dites berfungsi dengan baik",Lebih dari 1 tahun lalu,Varian: PLUS HARPON PRO
PI2415,Corsair K68 RGB Mechanical Keyboard,3,UI3582,Rizadz,5,Keren banget,Lebih dari 1 tahun lalu,none
PI2415,Corsair K68 RGB Mechanical Keyboard,4,UI1513,L***s,5,"Sesuai deskripsi, brand new, dapet stiker dan gantungan kunci, gelang dari goodgaming, dapet gel pembersih keyboard, fast response, fast delivery ... Mantap !",Lebih dari 1 tahun lalu,none
PI2415,Corsair K68 RGB Mechanical Keyboard,5,UI3583,Acan,5,"mantap min barang nya sampai tujuan dgn aman, packing rapih kualitas mantap",Lebih dari 1 tahun lalu,none
PI2415,Corsair K68 RGB Mechanical Keyboard,6,UI0045,Muhamad,5,"Penjual responsif, barang bnib ori, packing rapih dan tebal, hanya saja pihak ekspedisi JNE overload menyebabkan lama sampai tapi penjual bertanggung jawab ngepush pihak...",Lebih dari 1 tahun lalu,none
PI2415,Corsair K68 RGB Mechanical Keyboard,7,UI3584,jidan,5,Mantap bgt ni toko seller nya ramah dan fast respon,Lebih dari 1 tahun lalu,none
PI2415,Corsair K68 RGB Mechanical Keyboard,8,UI0051,Kevin,5,"Order jam 14:30, sampai di rumah jam 17:00. Highly recommended, fast response, and informative. Thank you!",Lebih dari 1 tahun lalu,none
PI2416,Corsair HS35 Stereo - Gaming Headset,1,UI3585,Dymas,5,"Bagus, bos saya suka dengan headsetnya",Lebih dari 1 tahun lalu,Varian: Hitam
PI2416,Corsair HS35 Stereo - Gaming Headset,2,UI0083,Adam,5,"Rapih, Kokoh, Nyaman. Kalo buat musik, film, suaranya jelek banget, Rekomen buat game fps dll",Lebih dari 1 tahun lalu,Varian: Carbon
PI2416,Corsair HS35 Stereo - Gaming Headset,3,UI3586,Urph,5,Barang sesuai deskripsi dan berfungsi dengan baik,Lebih dari 1 tahun lalu,Varian: Carbon
PI2416,Corsair HS35 Stereo - Gaming Headset,4,UI1249,Erwin,5,none,Lebih dari 1 tahun lalu,Varian: Carbon
PI2416,Corsair HS35 Stereo - Gaming Headset,5,UI3587,Azriel,5,min ini knp ya mic saya gk mau nyala?padahal udh pake splitternya,Lebih dari 1 tahun lalu,Varian: Hitam
PI2416,Corsair HS35 Stereo - Gaming Headset,6,UI0552,M***h,5,"recsell, semua lancar jaya",Lebih dari 1 tahun lalu,Varian: Carbon
PI2416,Corsair HS35 Stereo - Gaming Headset,7,UI1337,Stephanus,5,"walaupun seri paling murah nya corsair, build quality nya terlihat sangat baik. kualitas suaranya sangat bagus. di game fps, suara musuh ada dimana terdengar dengan jelas...",Lebih dari 1 tahun lalu,Varian: Carbon
PI2417,Akko 3084B Plus Black & Gold - Gaming Keyboard,1,UI1354,Ari,5,Feel switch jelly pink-nya lumayan. Terasa agak berat walau linear. Untuk profile keycaps terasa kecil permukaannya dan agak tinggi. Perlu sedikit pembiasan.,Lebih dari 1 tahun lalu,Varian: Jelly Pink
PI2417,Akko 3084B Plus Black & Gold - Gaming Keyboard,2,UI0258,A***l,5,"Keyboard yang recommended untuk dibeli jika dibandingkan dengan keyboard 75% range 1,2 jutaan seperti Keychron K2. Setelah 1 bulan pakai, ini keyboard sebenarnya masih ny...",Lebih dari 1 tahun lalu,Varian: Jelly Pink
PI2417,Akko 3084B Plus Black & Gold - Gaming Keyboard,3,UI0634,Christian,5,"Barang sesuai dan bagus, pengiriman cepat dan aman",Lebih dari 1 tahun lalu,Varian: Jelly Pink
PI2417,Akko 3084B Plus Black & Gold - Gaming Keyboard,4,UI3196,Faizal,5,"keyboardnya kerenn, pelayanan ramah dan cepat",Lebih dari 1 tahun lalu,Varian: Jelly Pink
PI2417,Akko 3084B Plus Black & Gold - Gaming Keyboard,5,UI2311,Filbert,5,"bubble wrapnya kurang tebel, jadinya kotaknya rusak sedikit dibagian ujung, tapi dalamnya semua aman jadi saya kasi bintang 5",Lebih dari 1 tahun lalu,Varian: Jelly Pink
PI2417,Akko 3084B Plus Black & Gold - Gaming Keyboard,6,UI2701,Yudi,5,keyboardnya mantap dan enak digunakan. build quality-nya terbaik.,Lebih dari 1 tahun lalu,Varian: Jelly Pink
PI2418,Corsair MM500 - 3XL Gaming Mousepad,1,UI0220,Ahmad,5,pengiriman super cepat. seller joss gandos,Lebih dari 1 tahun lalu,none
PI2418,Corsair MM500 - 3XL Gaming Mousepad,2,UI3588,Chrisanto,5,gedeeeeeee bagus dah,Lebih dari 1 tahun lalu,none
PI2418,Corsair MM500 - 3XL Gaming Mousepad,3,UI2083,Q***i,5,qualitas mousepad bagus,Lebih dari 1 tahun lalu,none
PI2419,ROYAL KLUDGE RK61 60% Mechanical - Gaming Keyboard,1,UI0311,F***i,5,mantap,Lebih dari 1 tahun lalu,Varian: White - Brown Switch
PI2419,ROYAL KLUDGE RK61 60% Mechanical - Gaming Keyboard,2,UI0042,E***o,5,"Keyboardnya mantap dan enak digunakan. barang original, seller responsif sekali tanya2 dijawab dengan baik, pengiriman cepat",Lebih dari 1 tahun lalu,Varian: White - Red Switch
PI2419,ROYAL KLUDGE RK61 60% Mechanical - Gaming Keyboard,3,UI1409,F***S,5,none,Lebih dari 1 tahun lalu,Varian: White - Red Switch
PI2419,ROYAL KLUDGE RK61 60% Mechanical - Gaming Keyboard,4,UI3589,BARRLY,3,Keyboardnya mantap dan enak digunakan. Enak banget buat nge-game.,Lebih dari 1 tahun lalu,Varian: White - Blue Switch
PI2419,ROYAL KLUDGE RK61 60% Mechanical - Gaming Keyboard,5,UI3590,Maruf,5,Hebat,Lebih dari 1 tahun lalu,Varian: White - Blue Switch
PI2419,ROYAL KLUDGE RK61 60% Mechanical - Gaming Keyboard,6,UI2160,Dhika,5,Keyboardnya mantap dan enak digunakan. Enak banget buat nge-game. Build quality-nya terbaik.,Lebih dari 1 tahun lalu,Varian: White - Brown Switch
PI2420,DARMOSHARK M3 4K Gaming Mouse,1,UI0645,S***n,5,barang bekerja dgn baik dan ada include sticker grip yg nyaman.,8 bulan lalu,none
PI2420,DARMOSHARK M3 4K Gaming Mouse,2,UI2589,labji,5,"seller responsif, tidak ada kecacatan/masalah",9 bulan lalu,none
PI2420,DARMOSHARK M3 4K Gaming Mouse,3,UI3591,Wirandy,5,"Mantap,, even ga terlalu suka ada tmpt donggle yg tdk seharusnya",9 bulan lalu,none
PI2420,DARMOSHARK M3 4K Gaming Mouse,4,UI0316,E***a,5,Ukuran mouse pas ditangan.,9 bulan lalu,none
PI2420,DARMOSHARK M3 4K Gaming Mouse,5,UI2697,E***g,5,"Beneran 4K, dapet harga diskon jadi lumayan worth dengan harga segitu dapet 4K dongle. Mouse solid, shape gak aneh aneh, saya biasa pake GPX gak perlu waktu lama buat ada...",9 bulan lalu,none
PI2420,DARMOSHARK M3 4K Gaming Mouse,6,UI3592,Davidto,5,test dulu thx fast respon nya,9 bulan lalu,none
PI2421,Yiqi Keycaps Video Game Design PBT Dye-Sub XDA Profile,1,UI3252,Alfie,4,"Sedikit kecewa sebetulnya, gara2 sebelum order udah di tanya soal ketersediaan, alhasil melenceng dari build yang mau di garap.. yaah yaudhlah yaa.. soal pelayanan overal...",9 bulan lalu,none
PI2421,Yiqi Keycaps Video Game Design PBT Dye-Sub XDA Profile,2,UI3593,Arelian,5,none,11 bulan lalu,none
PI2421,Yiqi Keycaps Video Game Design PBT Dye-Sub XDA Profile,3,UI2515,kelvin,5,cocok untuk segala jenis keyboard rapih dan retro,Lebih dari 1 tahun lalu,none
PI2421,Yiqi Keycaps Video Game Design PBT Dye-Sub XDA Profile,4,UI3594,Ekatama,5,Keycaps sudah sampai dan sudah dipasang,Lebih dari 1 tahun lalu,none
PI2421,Yiqi Keycaps Video Game Design PBT Dye-Sub XDA Profile,5,UI0064,R***a,5,nice!! the seller is really kind as well. the packaging arrive safely. thanyou!,Lebih dari 1 tahun lalu,none
PI2422,Sennheiser GSP 600 - Gaming Headset,1,UI1333,michael,5,Earcupnya lembut Best value headset,1 bulan lalu,none
PI2422,Sennheiser GSP 600 - Gaming Headset,2,UI3595,onggosusilo,5,"Respon seller cepat jadi ga kayak beli online, barang ori, packing rapi dan aman.. dikasi bonus stiker ganteng ama gantungan kunci keren.. Satu lagi pengiriman super cepa...",6 bulan lalu,none
PI2422,Sennheiser GSP 600 - Gaming Headset,3,UI0591,Ridho,5,Earcupnya lembut Sound mantap,Lebih dari 1 tahun lalu,none
PI2423,CORSAIR DARK CORE / DARKCORE RGB PRO Wireless - Gaming Mouse,1,UI2966,J***l,5,"Work best mantapp, bakal RO lagi sama toko ini (y)",Lebih dari 1 tahun lalu,none
PI2423,CORSAIR DARK CORE / DARKCORE RGB PRO Wireless - Gaming Mouse,2,UI3596,IDA,5,Terimakasih,Lebih dari 1 tahun lalu,none
PI2423,CORSAIR DARK CORE / DARKCORE RGB PRO Wireless - Gaming Mouse,3,UI0309,L***i,5,"barang bagus, cuma pengiriman nya aja yg telat sehari gara² ga dpt drivernya 😅",Lebih dari 1 tahun lalu,none
PI2423,CORSAIR DARK CORE / DARKCORE RGB PRO Wireless - Gaming Mouse,4,UI0342,Mohammad,5,none,Lebih dari 1 tahun lalu,none
PI2423,CORSAIR DARK CORE / DARKCORE RGB PRO Wireless - Gaming Mouse,5,UI1214,d***i,5,Mantap 👍👍👍,Lebih dari 1 tahun lalu,none
PI2423,CORSAIR DARK CORE / DARKCORE RGB PRO Wireless - Gaming Mouse,6,UI3597,Yulita,5,Mantap mouse-nya. Pengiriman jg cepat n packing aman,Lebih dari 1 tahun lalu,none
PI2423,CORSAIR DARK CORE / DARKCORE RGB PRO Wireless - Gaming Mouse,7,UI3598,Anthonio,5,"mousenya mantap, sesuai diskripsi. tpi tdk bisa qi wireless lgsung.hanya tipe SE",Lebih dari 1 tahun lalu,none
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",1,UI0659,K***y,5,Mantab dan alus. Cuma tetep kadang rasa pegel hahaha,5 hari lalu,Varian: Black - Tangan Kanan
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",2,UI0190,Dimas,5,none,3 minggu lalu,Varian: Black - Tangan Kanan
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",3,UI0410,A***r,5,Bahannya enak👍👍,6 bulan lalu,Varian: White - Tangan Kanan
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",4,UI0785,Henry,5,"Original noir, kualitas karet bagus, worth utk mencegah nyeri di pergelangan tangan",10 bulan lalu,Varian: Black - Tangan Kanan
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",5,UI3599,yoseph,5,"packing rapi, barang original, bagus utk mengurangi risiko carpal turner syndrome",Lebih dari 1 tahun lalu,none
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",6,UI0264,Aditya,5,"Bikin tangan ga pegel pas mesti lama-lama pake mouse kaya lagi main game atau browsing. Bahannya resin kokoh dan sleek, masuk banget ke desk setup yang temanya dark. Di a...",Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",7,UI3600,Miftahul,4,"Response penjual baik, namun barangnya kurang cocok di tangan saya. Ternyata ada yg lebih murah yg tanpa merk noir",Lebih dari 1 tahun lalu,Varian: White
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",8,UI1355,Adhitya,1,none,Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",9,UI2260,Billy,4,"proses cepat, packing aman, produk original. membantu pergerakan wrist tidak pegal. namun pegal pindah ke jari",Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",10,UI0220,Ahmad,5,Baguss dan bermanfaat,Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",11,UI0202,A***a,5,Produk yg dikirim sesuai deskripsi.. respon + pengiriman nya cpt!,Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",12,UI0465,M***n,5,nyaman dipakainya,Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",13,UI0179,N***i,5,"Terima kasih produk sesuai,",Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",14,UI0392,i***t,5,"barang tertinggal, tapi mau ngirim ulang tanpa biaya tanbahan, servisnya top",Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",15,UI0202,A***a,5,"Simpel, packaging premium, enak dipakai",Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",16,UI1707,Stephanie,5,"Bagus, enak dipakai ^^",Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",17,UI0465,M***n,5,Langganan ane GoodGamingShop... thanks,Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",18,UI3601,harry,5,Recommended seller and fast respond !,Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",19,UI0109,Bayu,5,jos,Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",20,UI0536,I***m,5,"produknya original, lumayan pas buat tangan yang lumayan besar",Lebih dari 1 tahun lalu,Varian: Black
PI0084,"Noir CARPAL Wrist Pad wristrest - Black, Tangan Kiri",21,UI2755,Agni,4,"Kurang fit di tangan saya (kegedean), tp glidenya enak.",Lebih dari 1 tahun lalu,Varian: Black
PI2424,Corsair HS50 Pro Stereo - Headset Gaming,1,UI0010,B***y,5,barangnya aman.. adminnya cepat tanggap.. top lah,Lebih dari 1 tahun lalu,Varian: Blue
PI2424,Corsair HS50 Pro Stereo - Headset Gaming,2,UI1288,P***a,5,top sticker garansi aman,Lebih dari 1 tahun lalu,Varian: Carbon
PI2424,Corsair HS50 Pro Stereo - Headset Gaming,3,UI3602,Gusta,5,headset oke sih cuma sayang boxnya penyok penyok,Lebih dari 1 tahun lalu,Varian: Blue
PI2424,Corsair HS50 Pro Stereo - Headset Gaming,4,UI0210,Christopher,5,Thanks seller ramah n fast respon banget,Lebih dari 1 tahun lalu,Varian: Carbon
PI2425,Logitech G703 Lightspeed Wireless Gaming Mouse,1,UI1199,V***e,5,Nyaman dan praktis tinggal plug and play.,Lebih dari 1 tahun lalu,none
PI2425,Logitech G703 Lightspeed Wireless Gaming Mouse,2,UI1520,N***o,5,"tidak diragukan lagi, respon cepat, barang berkualitas",Lebih dari 1 tahun lalu,none
PI2425,Logitech G703 Lightspeed Wireless Gaming Mouse,3,UI0314,Akbar,5,bikin setup tambah bersih hahah keren banget. akhirnya gua nemu mouse yg bener bener pas di tangan. setelah bertahun tahun pake rival 300 csgo. semoga awet. thank u ggs!,Lebih dari 1 tahun lalu,none
PI2425,Logitech G703 Lightspeed Wireless Gaming Mouse,4,UI3603,Nona,5,sesuai deskripsi,Lebih dari 1 tahun lalu,none
PI2425,Logitech G703 Lightspeed Wireless Gaming Mouse,5,UI0597,C***e,5,"Barang sampai dengan keadaan Aman, bekerja dengan baik, semoga umurnya panjang. Pasti akan kembali belanja lagi disini",Lebih dari 1 tahun lalu,none
PI2426,Ducky One 2 Tuxedo - Gaming Keyboard,1,UI3604,Arizal,5,packing barang rapi dan aman. Kondisi juga aman pas dibuka. Karena pertama kali pake ducky agak aneh material keycap nya rada kasar. Dan karena milih silent red ga nyangk...,Lebih dari 1 tahun lalu,Varian: Silent RED
PI2426,Ducky One 2 Tuxedo - Gaming Keyboard,2,UI0901,G***a,5,none,Lebih dari 1 tahun lalu,Varian: Black
PI2426,Ducky One 2 Tuxedo - Gaming Keyboard,3,UI0582,Benny,1,kecewa,Lebih dari 1 tahun lalu,Varian: Biru
PI2426,Ducky One 2 Tuxedo - Gaming Keyboard,4,UI1805,Frederick,5,"Recommended Seller ! Pelayanan nya bagus, seller ramah walau di luar jam kantor. Terima kasih banyak buat fast respond nya. Pengiriman tepat waktu sesuai janji.",Lebih dari 1 tahun lalu,Varian: Silent RED
PI2426,Ducky One 2 Tuxedo - Gaming Keyboard,5,UI3605,Diego,5,"Keyboardnya sangat nyaman untuk dipakai, kualitasnya tinggi. Packingan bubblewrap tebal dan rapih.",Lebih dari 1 tahun lalu,Varian: Merah
PI2426,Ducky One 2 Tuxedo - Gaming Keyboard,6,UI3606,n***e,5,"barangnya bagus banget, respon adminnya juga cepet. thank you !",Lebih dari 1 tahun lalu,Varian: Merah
PI2426,Ducky One 2 Tuxedo - Gaming Keyboard,7,UI1167,HAR,5,"Barang bagus banget. Ga boong, ga kecewa. Admin tokonya juga fast respond dan super ramah. Terima kasih!! Oiya dan belanja di sini juga dapet notanya kalo misal mau claim...",Lebih dari 1 tahun lalu,Varian: Silent RED
PI2427,HyperX Streamer Starter Pack Gaming Headset and USB Microphone,1,UI0138,J***o,5,"wrappingnya kurang, boxnya penyok agak parah tapi barangnya masih aman",10 bulan lalu,none
PI2427,HyperX Streamer Starter Pack Gaming Headset and USB Microphone,2,UI0407,F***l,5,mantap produknya worth it kualitas bagus,10 bulan lalu,none
PI2427,HyperX Streamer Starter Pack Gaming Headset and USB Microphone,3,UI0847,r***y,5,"Barang cepat sampai dan aman. Belum dicoba kualitasnya, semoga sesuai harapan",10 bulan lalu,none
PI2427,HyperX Streamer Starter Pack Gaming Headset and USB Microphone,4,UI1494,Nicholas,5,"Semua nya mantap, murah, build quality suara semua oke",11 bulan lalu,none
PI2427,HyperX Streamer Starter Pack Gaming Headset and USB Microphone,5,UI1519,i***d,5,"barang sesuai, admin nya fast respon, ramah pokok ny best deh👍👍",Lebih dari 1 tahun lalu,none
